"longitude","latitude","environment.2017_land_distance","environment.2017_mean_depth","environment.2017_net_primary_production","environment.2017_sea.bottom_dissolved_oxygen","fishing.activity.2017_total_fishing","species.richness.2017","stocks.richness.2017","thermohalinity_2017","cluster","distance_class_interpretation","hotspot"
24.22,32.03,0.572871917,-0.01516846,-0.379824236,1.151689286,-0.420652325,-0.489768275,-0.57080842,-0.497807591,11,"high risk",1
24.72,32.03,0.515654007,-0.294545639,-0.382852932,0.070137496,-0.420652325,-0.545129465,-0.617387608,-0.222656024,11,"high risk",1
25.22,32.03,-0.152277725,-0.368569489,-0.381058131,-0.12936814,-0.420652325,-0.692759303,-0.617387608,0.472431278,11,"high risk",1
25.72,32.03,-0.406486077,-0.397397996,-0.380968664,-0.349903655,-0.420652325,-0.797330438,-0.850283552,0.619797208,1,"low risk",0
26.22,32.03,-0.414137322,-0.40211438,-0.381645334,-0.349672937,-0.420652325,-0.791179195,-0.850283552,0.661942353,1,"low risk",0
26.72,32.03,-0.444663381,-0.404737384,-0.378612917,-0.349278768,-0.420652325,-0.797330438,-0.803704363,0.678085372,1,"low risk",0
27.22,32.03,-0.501871476,-0.404512733,-0.37590292,-0.352675675,-0.420652325,-0.778876708,-0.803704363,0.693670896,1,"low risk",0
27.72,32.03,-0.540676958,-0.403656493,-0.375897469,-0.357291846,-0.420652325,-0.834237897,-0.94344193,0.699428645,1,"low risk",0
28.22,32.03,-0.540676958,-0.401500729,-0.374416413,-0.361180704,-0.420652325,-0.828086654,-0.94344193,0.702322302,1,"low risk",0
28.72,32.03,-0.550125242,-0.397219294,-0.365927148,-0.384653286,-0.420652325,-0.852691627,-0.94344193,0.719323942,1,"low risk",0
29.22,32.03,-0.550125242,-0.387952612,-0.358911838,-0.446933293,-0.420652325,-0.840389141,-0.896862741,0.694189179,1,"low risk",0
29.72,32.03,-0.540676958,-0.374240724,-0.363737087,-0.482103281,-0.420652325,-0.852691627,-0.94344193,0.735745452,1,"low risk",0
30.22,32.03,-0.501871476,-0.338976986,-0.36637903,-0.441788707,-0.420620034,-0.741969249,-0.663966797,0.656531067,1,"low risk",0
30.72,32.03,-0.444663381,-0.308558565,-0.357316906,-0.324475622,-0.42037609,-0.643549357,-0.524229231,0.514961053,11,"high risk",1
31.22,32.03,-0.414137322,-0.274865412,-0.338586939,0.108979338,-0.41877711,-0.637398113,-0.524229231,0.42818344,8,"low risk",0
31.72,32.03,-0.444663381,-0.280377274,-0.319898307,-0.318706321,-0.420602812,-0.662003086,-0.431070853,0.610376241,11,"high risk",1
32.22,32.03,-0.501871476,-0.305786836,-0.298799841,-0.553157846,-0.420484733,-0.698910546,-0.431070853,0.843895821,11,"high risk",1
32.72,32.03,-0.540676958,-0.310344078,-0.289215449,-0.571538185,-0.420565461,-0.785027951,-0.57080842,0.954056368,1,"low risk",0
33.22,32.03,-0.540676958,-0.325974233,-0.280151285,-0.608057367,-0.42063008,-0.754271735,-0.524229231,1.079218133,1,"low risk",0
33.72,32.03,-0.497782171,-0.341674063,-0.265416297,-0.62124123,-0.420652325,-0.514373248,-0.337912476,1.190570827,1,"low risk",0
34.22,32.03,-0.335361928,-0.335844844,0.026731518,-0.540661212,-0.350063363,0.894261456,1.199200754,1.146046322,11,"high risk",1
34.72,32.03,0.959934366,0.037580968,1.275882857,0.811068415,0.33244888,1.503234538,1.478675887,-0.953254425,11,"high risk",1
15.72,31.53,0.572871917,1.785077991,-0.364677578,2.203790516,-0.420652325,-0.741969249,-0.710545986,-1.69494984,11,"high risk",1
16.22,31.53,-0.406486077,0.232222608,-0.3881302,1.48385657,-0.420652325,-0.809632924,-0.710545986,-0.121201164,11,"high risk",1
16.72,31.53,-0.414137322,-0.222304987,-0.39754115,0.295633002,-0.396278185,-0.797330438,-0.57080842,0.636681112,11,"high risk",1
17.22,31.53,-0.414137322,-0.292297399,-0.400460275,0.030253628,-0.42043452,-0.729666762,-0.431070853,0.664943924,10,"low risk",0
17.72,31.53,-0.444663381,-0.331698708,-0.401159104,-0.103559962,-0.420574234,-0.772725465,-0.663966797,0.692696305,1,"low risk",0
18.22,31.53,-0.501871476,-0.352599523,-0.39913007,-0.216638673,-0.420652325,-0.791179195,-0.617387608,0.682558721,1,"low risk",0
18.72,31.53,-0.539251145,-0.347568328,-0.395855979,-0.210041334,-0.420652325,-0.803481681,-0.663966797,0.672783499,1,"low risk",0
19.22,31.53,-0.438379638,-0.292297399,-0.382776875,0.091639628,-0.420652325,-0.643549357,-0.384491664,0.433357918,8,"low risk",0
19.72,31.53,0.515654007,0.74033388,-0.35400065,1.754787542,-0.420652325,-0.440558329,-0.431070853,-1.69806466,11,"high risk",1
25.22,31.53,0.865319125,-0.069721456,-0.371661491,0.472449522,-0.420652325,-0.551280708,-0.524229231,-0.942854423,11,"high risk",1
26.72,31.53,0.515654007,-0.361678244,-0.373457648,0.10262307,-0.420652325,-0.692759303,-0.524229231,0.466350399,11,"high risk",1
27.22,31.53,-0.406486077,-0.38714776,-0.371899154,-0.295212698,-0.420652325,-0.772725465,-0.757125175,0.813082017,1,"low risk",0
27.72,31.53,-0.414137322,-0.393670953,-0.372091614,-0.352623297,-0.420652325,-0.711213032,-0.850283552,0.772408731,1,"low risk",0
28.22,31.53,-0.414137322,-0.392295273,-0.373720071,-0.385509422,-0.420652325,-0.760422978,-0.850283552,0.739415273,1,"low risk",0
28.72,31.53,-0.444663381,-0.385435741,-0.373713816,-0.423074509,-0.420652325,-0.754271735,-0.803704363,0.737362395,1,"low risk",0
29.22,31.53,-0.444663381,-0.368793445,-0.369320729,-0.401429417,-0.420652325,-0.834237897,-0.850283552,0.712604974,1,"low risk",0
29.72,31.53,-0.414137322,-0.314740674,-0.353814321,-0.097992549,-0.420652325,-0.655851843,-0.57080842,0.485370665,10,"low risk",0
30.22,31.53,-0.406486077,0.19524986,-0.333863322,1.147506114,-0.420652325,-0.594339411,-0.57080842,-0.978428009,11,"high risk",1
30.72,31.53,0.515654007,3.417301495,-0.317956268,1.306331243,-0.420652325,-0.335987194,-0.337912476,-1.881639096,11,"high risk",1
31.72,31.53,0.515654007,1.702642542,-0.316885562,1.40763655,-0.420652325,-0.274474762,-0.431070853,-1.381107104,11,"high risk",1
32.22,31.53,-0.406486077,0.970775826,-0.313255758,1.273306232,-0.420652325,-0.360592167,-0.337912476,-1.380539347,11,"high risk",1
32.72,31.53,-0.414137322,0.12390156,-0.304984016,0.743208624,-0.420652325,-0.520524492,-0.524229231,-0.574856067,11,"high risk",1
33.22,31.53,-0.414137322,-0.132863596,-0.300151098,0.179940255,-0.420587097,-0.471314546,-0.337912476,0.391543914,11,"high risk",1
33.72,31.53,-0.406486077,-0.236555295,-0.282656741,0.108748192,-0.420604229,-0.434407086,-0.244754098,0.506459914,11,"high risk",1
34.22,31.53,0.515654007,-0.188525608,0.082117914,0.412829311,-0.246285338,1.269487294,1.106042377,-0.049189141,11,"high risk",1
17.72,31.03,0.463204246,0.592706893,-0.383040681,1.522854206,-0.420652325,-0.618944384,-0.524229231,-0.684647417,11,"high risk",1
18.22,31.03,-0.410355664,-0.140838046,-0.383008985,0.576399483,-0.420652325,-0.692759303,-0.524229231,0.092354276,11,"high risk",1
18.72,31.03,-0.444663381,-0.302402382,-0.389806055,0.049496265,-0.420652325,-0.692759303,-0.431070853,0.641425527,10,"low risk",0
19.22,31.03,-0.499844007,-0.295462411,-0.382957212,0.063556322,-0.420652325,-0.717364276,-0.384491664,0.619017445,10,"low risk",0
19.72,31.03,-0.335361928,0.002765026,-0.352083182,1.478552599,-0.420652325,-0.680456816,-0.617387608,-0.899754389,11,"high risk",1
28.72,31.03,0.572871917,-0.309159138,-0.347552749,0.161346111,-0.420652325,-0.323684708,-0.15159572,0.179441068,11,"high risk",1
29.22,31.03,-0.152277725,-0.252487067,-0.347788063,0.369129197,-0.420652325,-0.465163302,-0.244754098,0.001255096,11,"high risk",1
18.72,30.53,0.515654007,0.216929371,-0.363260724,1.451615109,-0.420652325,-0.575885681,-0.431070853,-0.819419106,11,"high risk",1
19.22,30.53,-0.410355664,-0.150607385,-0.362525438,0.588060362,-0.420652325,-0.6497006,-0.291333287,0.337653709,11,"high risk",1
19.72,30.53,0.572871917,0.273760004,-0.317419189,1.525365677,-0.420652325,-0.551280708,-0.431070853,-1.026629454,11,"high risk",1
